title1,title2,label,average_shares_title1,average_shares_title2,average_shares
Grim forecast for WA economy as State finances at risk,Kenya Central Bank Sees Brexit as Worst Risk Facing Economy,1,0.4936429189128014,0.0,0.2468214594564007
"Updated: Developer announces his HoloLens has shipped, spurs jealously in his peers",What it's like to live in the world's fastest growing major economy,0,0.0,0.4939898966824088,0.2469949483412044
Obama is taking unprecedented steps to shape his legacy after the ...,Japanese economy shrinks annualised in Q4 2015,1,0.494235549052098,0.0,0.247117774526049
Greek Economy Returns to Recession After Shrinking in Fourth ...,Public spending on migrants to boost Norway's economy -stats agency,1,0.4943714024545052,0.0,0.2471857012272526
President Obama's Favorite Song This Year Is Straight Outta Compton,Lumia 550 vs. Lumia 950  Microsoft's Latest Low-Cost Smartphone ...,1,0.49461705482419455,0.0,0.24730852741209727
Transitioning To A Low Carbon Economy Will Create 2 Million Jobs ...,How big money funded the 'echo chamber' that pushed Obama's ...,0,0.0,0.4947183802241127,0.24735919011205634
GLOBAL ECONOMY WEEKAHEAD-China stays in focus after tumultuous first week of 2016,Alberta budget: Economy could trump health and education,0,0.0,0.49481970562403105,0.24740985281201552
Microsoft beats Wall Street view on high demand for cloud products,US policymakers warn of risks to economy,1,0.49487802945409665,0.0,0.24743901472704832
"Pilbara to Pemberton: Fast train could 'shrink' WA, boosting economy",Obama Praises EU in London Op-Ed Aimed at Swaying Brexit Vote,1,0.49489953023902294,0.0,0.24744976511951147
Why Obama Is Shinzo Abe's Enabler,"Economists see more growth for US economy, housing in '16",1,0.49552668838080854,0.0,0.24776334419040427
"Economy is OK, budget isn't: economist",The precarious state of the global economy,0,0.0,0.4959319899804817,0.24796599499024086
What Other Countries Can Learn From Obama and Trudeau's ...,Microsoft quarterly profit slips but tops forecasts,1,0.495953490765408,0.0,0.247976745382704
Japan Economy Entering Crisis,Microsoft Desktop App Installer now available in the Windows Store,0,0.0,0.49619914313509716,0.24809957156754858
"Kansas' Economic Growth Continues to Lag, Despite Tax Cuts",Microsoft reportedly working on much rumored Surface phone,1,0.49625517192251256,0.0,0.24812758596125628
ECB weighs a helicopter money-drop program to stoke euro economy,Obama says Trump will not be president; Trump responds,1,0.4967402981371776,0.0,0.2483701490685888
Fasten your seatbelts: Roadmap for surviving Edmonton's volatile ...,Business Highlights,1,0.4967832997070302,0.0,0.2483916498535151
China slowdown 'a significant risk' for global economy,Microsoft details four commitments to help rebuild trust in the cloud,0,0.0,0.49735442906140054,0.24867721453070027
Here are 4 reasons why the Irish economy killed it in 2015,Meet Some of the Prisoners Whose Sentences Were Shortened by ...,0,0.0,0.49773593483349704,0.24886796741674852
Does a Super Bowl Really Help the Local Economy?,Palestine Public Library begins Adult Summer...,1,0.49777275787863634,0.0,0.24888637893931817
'No Hard Landing' For Chinese Economy,Fuel-Economy Debate Comes to a Head,0,0.0,0.4979170848484073,0.24895854242420365
East Bay economy and job market forecast to continue upswing,Mailbag: Alternate info from Palestine (Dec. 9),1,0.49882671840502146,0.0,0.24941335920251073
Indian Economy Steps Up: ETFs to Buy,Microsoft offers its first ever Linux certification on Azure,0,0.0,0.49882671840502146,0.24941335920251073
Obama hails Spielberg's 'boundless imagination',Obama to address nation amid worries over San Bernardino attack,0,0.0,0.49902707416220765,0.24951353708110383
US manufacturing struggles; rising income boosts economic outlook,Cuba calls Obama visit 'an attack' as Communists defend ideology,0,0.0,0.49902707416220765,0.24951353708110383
What is the &quot;Mandate for Palestine&quot;? What was called &quot;Palestine&quot;?,Email to a Friend,1,0.4993525511468888,0.0,0.2496762755734444
Brexit could deal world economy blow: IMF,Paul: I'll reintroduce bill to undercut Obama gun-control EOs,0,0.0,0.4993740519318151,0.24968702596590756
Microsoft unveils HoloLens Experience at its New York flagship store,Exertis named Microsoft OEM Device Partner of the Year,0,0.0,0.4997363519616356,0.2498681759808178
"Where Google Glass failed, Microsoft's HoloLens already seems to ...",Microsoft Surface Mobile rumors and news leaks,1,0.49988067893140653,0.0,0.24994033946570327
Fifty Times Obama Reminded Us His Job Isn't Easy,Polish economy grew by 3.6 % in 2015,1,0.49992368050125907,0.0,0.24996184025062954
Barak Obama: the coolest lame duck,"Analysts Spotlight: Microsoft Corporation (NASDAQ:MSFT), 3D ...",1,0.500147832086022,0.0,0.250073916043011
Microsoft Bing nailed the Oscars last year  now it thinks Leonardo ...,Microsoft shifts gears with new 2-in-1 PC featuring a design by Porsche,1,0.500811813272947,0.0,0.2504059066364735
Microsoft's Windows 10 powered Lumia 550 goes on sale,Obama 2013: Assad must go. Obama today: Hopefully Assad won't ...,0,0.0,0.5008548148427996,0.2504274074213998
"Agriculture, Infrastructure and Taxes to be the Focus",Windows 10 updates forcing PCs to use Microsoft products on ...,0,0.0,0.5008548148427996,0.2504274074213998
Obama lands in Argentina for state visit with Macri,How G7 can boost the global economy,0,0.0,0.5009346394577915,0.25046731972889574
Russia mulls drastic steps to fix economy,Microsoft Surface Book (Core i7/16 GB/512 GB) Review,0,0.0,0.5011802918274807,0.25059014591374035
Microsoft acquires app built by former exec to boost team chat on Skype,Microsoft closes Fable developer Lionhead Studios,0,0.0,0.5014389714147326,0.2507194857073663
Microsoft Comms Threat to Carriers is Growing,Microsoft opens studio in New York to showcase HoloLens headset,1,0.5026310803861753,0.0,0.25131554019308766
Microsoft gives up on its Chinese web portal,The American Muslim Community: Barack Obama's Teacher's Pet,0,0.0,0.5030425605105617,0.25152128025528087
Sharing economy blooms in hard times,Germany Can't Fix World's Economy With Social Spending ...,0,0.0,0.5031438859104801,0.25157194295524005
Microsoft recalls 2.3 million power cords sold with Surface Pro tablets,"Low Oil Prices Starting to Hurt Global Economy, OPEC Says",0,0.0,0.5031438859104801,0.25157194295524005
"Goldman: Beware EMs, China will drag them until 2020","Deputy economy ministers Klymenko, Nefyodov, trade envoy ...",1,0.5033595639278793,0.0,0.25167978196393964
"Protected areas burden on economy, Victoria County officials say",Brazil could recover quickly after outlook clears -central bank director,1,0.5038508686672576,0.0,0.2519254343336288
Clough Runner in Bethlehem Marathon,Chinese economy growing at slowest rate in 25 years; 2016 growth ...,0,0.0,0.5040750202520204,0.2520375101260102
Obama Expands US Military's Authority To Target Taliban In ...,"Canada wildfire hits economy, oil firms cut back operations",1,0.5045578514240351,0.0,0.25227892571201754
Economy could grow by over 7% this year - Howlin,Obama: 'No successful businessman in America' thinks Trump is the country's most successful businessman,1,0.5046161752541009,0.0,0.2523080876270504
Myths of economy and aging,#14. Palestine,1,0.5046161752541009,0.0,0.2523080876270504
Microsoft's rolling out an intrusive full-screen Windows 10 upgrade nag for final push,Your PC will stop nagging you about upgrading to Windows 10 on July 29,1,0.5051074799934792,0.0,0.2525537399967396
Palestinian wins the 'Arab Booker' for novel on exile and Israeli rule,"Kerry urges calm in Jerusalem, West Bank",1,0.5052433333958865,0.0,0.2526216666979432
White House trumpets stock-market gains under Obama,"Wednesday, 4 May 2016",1,0.5052648341808128,0.0,0.2526324170904064
Microsoft Stock (MSFT): It's Going To Be A Good 2016,Think tank warns UK economy would be stunted under most benign post-Brexit deal,1,0.505525808810715,0.0,0.2527629044053575
Negative trends in Kazakh economy to affect Nurbank's ...,A mix-up has caused Microsoft to list a $14000 cuddly toy on Amazon,0,0.0,0.5055473095956414,0.2527736547978207
South Korea's Economy Slows in 4Q,Sweden moves towards cash-free economy,0,0.0,0.5055473095956414,0.2527736547978207
Get ready for Obama's next Syria fiasco,Brexit could cost British economy £100 billion: study,1,0.5057131373503386,0.0,0.2528565686751693
SE Asia summit to launch regional economy,Microsoft Opens Office Insider Program to Mac Users,0,0.0,0.5057131373503386,0.2528565686751693
The Impact of Oil and the Fed on the US Economy,Obama backs challenger over Dunkin in Democratic primary for ...,0,0.0,0.5058704915376722,0.2529352457688361
"Review: Salman Abu Sitta's, Mapping My Return: A Palestinian ...",Global Economy At A Crossroads - Economist,1,0.5059372889351014,0.0,0.2529686444675507
Spotlight: Peru's presidential race frontrunners expected to work ...,Obama: Look to peace,0,0.0,0.5059718169375905,0.25298590846879526
Poland's new government aims to reassure investors over policies,Bahrain: Muharraq too hot for Palestine club,1,0.5064784439371818,0.0,0.2532392219685909
Oil shock sends Malaysian economy skidding,Apple's New iPad Pro Aims at Microsoft's Surface Pro,1,0.5065774742944498,0.0,0.2532887371472249
Africa: Palestinian Flag Raised at UN Headquarters,Chinese economy won't see hard landing: Christine Lagarde,1,0.5065774742944498,0.0,0.2532887371472249
Nigeria: Maritime expert calls for import substitution regime to boost ...,'Bombshell' jobs report puts economic growth back in US election ...,0,0.0,0.5067455970917973,0.25337279854589867
Microsoft Launches Cyber Security Center In India,"Jobless rate drops to 4.9 per cent, lowest point since 2008",0,0.0,0.5074095782787224,0.2537047891393612
Obama drinks Flint water in latest safety stunt,Handle with care! A Q&amp;A with Weifeng Zhong on China's porcelain ...,0,0.0,0.5076337298634851,0.25381686493174255
Brazilian economy crashes for third straight quarter,FRANCE: Minister of Economy says he is open to basic income,0,0.0,0.5078340856206714,0.2539170428103357
Factbox: What will be in Obama's final budget proposal?,Obama administration authorizes $1.83 bln arms sale to Taiwan,1,0.5079008830181007,0.0,0.25395044150905033
Corker sees no lifting of Cuba embargo under Obama,Vice Finance Minister: US Rate Hike Not to Take Toll on S. Korean ...,1,0.5080582372054342,0.0,0.2540291186027171
Gross: China Is 'Mystery Meat' of Global Economy,"Grant Blackley, Russel Howcroft and Jane Huxley plus Google ...",0,0.0,0.5084205372352547,0.25421026861762736
"Better economy, bigger challenges in fire monkey",Obama hopes Cuba trip can remake US image,1,0.5084205372352547,0.0,0.25421026861762736
Trudeau greets Obama in Ottawa. (Chris Wattie/Reuters),Sushma Swaraj meets Palestine foreign minister,1,0.5085433634200993,0.0,0.25427168171004966
Finance minister briefs IMF delegation on economy,Russian Helicopters could go private this year  minister,0,0.0,0.5089333427595594,0.2544666713797797
"Barack Obama, Justin Trudeau: the risks of the pop-culture leader",Stalled GDP growth may spur Bank of Canada to cut interest rate: economist,1,0.5089463699771221,0.0,0.25447318498856103
"Microsoft expands Windows 10 release notes, but experts want more, much more",Odds of a Bank of Canada interest rate cut rise as commodity carnage weighs on economy,0,0.0,0.5093731723617215,0.25468658618086076
Bernanke says he never expected rates to be at zero for so long,"Exclusive - Brazil's Temer to overhaul economy, central bank to rescue confidence",1,0.5094722027189894,0.0,0.2547361013594947
US economy slows sharply as oil and gas slump deepens,Luxury Sales Tarnished by Chinese Economy,0,0.0,0.5094744977616398,0.2547372488808199
Microsoft's Power BI visualizations go public with new 'publish to ...,Palestinian leader bids to woo striking teachers back to work,1,0.5094744977616398,0.0,0.2547372488808199
Ted Cruz: Ignore Obama's Opinion on Gender Identity,"Disney shares get a 'Star Wars' boost; Ericsson, Apple settle patent dispute; Barron's bullish on Microsoft",1,0.5095390001164187,0.0,0.25476950005820936
Infosys to team up with Microsoft on analytics solutions,The New Beat Selling Economy That's Paying Producers Outside ...,0,0.002894728424539713,0.5105046624604482,0.256699695442494
Palestine official urges Muslims to intensify presence at Aqsa Mosque,Microsoft yanks Windows 10 support from Intel's Galileo boards for makers,0,0.002894728424539713,0.5108086386602031,0.2568516835423714
Things to Know: The Obama administration's sodium guidelines,Obama writes to slain LGBT editor's family,0,0.002894728424539713,0.5109529656299739,0.25692384702725685
Wealth climate index rebounds as China's economy improves,India economy sees 7.6% annual growth,0,0.002894728424539713,0.511032790244966,0.25696375933475285
Microsoft is sharpening its tools for the classroom,Microsoft hints at 'Gears of War 4' content and more for E3 2016,1,0.5113152656597945,0.002894728424539713,0.2571049970421671
Microsoft Corporation's Windows 10 Ads: Smart Move Or Tasteless ...,Microsoft Band 2 Review,1,0.5113152656597945,0.002894728424539713,0.2571049970421671
Obama approves broader role for US forces in Afghanistan,Microsoft CEO Satya Nadella loves to use a quote from Wayne Dyer ...,0,0.002894728424539713,0.5114380918446391,0.2571664101345894
Historic E. Texas home to be featured in reality television series,Obama to host Colombia's Santos for Feb. 4 White House visit,1,0.5116599483867516,0.002894728424539713,0.25727733840564565
A New Year's sense of foreboding over the global economy,Germans Worry 'Climate Dictatorship' Will Trash Their Economy,0,0.002894728424539713,0.5117267457841809,0.2573107371043603
Microsoft is now selling more powerful Surface Book and Surface Pro 4 models,'Palestinian Political Bankruptcy' Adds to Mideast Woes,0,0.002894728424539713,0.5117267457841809,0.2573107371043603
"Hey, Wall Street: Markets are not the economy",UPDATE 1-Davos -China has means to support economy ...,1,0.5118280711840991,0.002894728424539713,0.25736139980431944
"Obama slow-jams the news, swings at Trump","Microsoft's Vision Of Future NFL Fans Is A Cold, Gimmicky Nightmare",1,0.5123669311435292,0.002894728424539713,0.25763082978403445
"Obama To Meet With Former NSA Chief, IBM CEO On Cybersecurity",Obama’s legacy at stake in Paris,0,0.002894728424539713,0.5124122277560321,0.25765347809028594
Obama looking at ways to reduce gun violence,Indonesia Tries to Douse Fires That Help Fuel Economy,0,0.002894728424539713,0.5124682565434475,0.25768149248399363
"Microsoft, Alphabet and Apple are part of Zacks Earnings Preview","Canada's economy stabilizing, OECD says, but it flags slowing ...",0,0.002894728424539713,0.5124920523710241,0.25769339039778194
Microsoft Power BI Q&amp;A Can Now Quiz On-Premises Data,Members of East Palestine council talk about changes to public ...,1,0.5124920523710241,0.002894728424539713,0.25769339039778194
How US Interest Rates Influence the World Economy,"In the long-term, this economic indicator is the one that will reshape ...",1,0.512636379340795,0.002894728424539713,0.25776555388266736
ISIS and Obama,3 Stocks You Can Buy and Hold Forever,1,0.5126924081282104,0.002894728424539713,0.25779356827637506
35 NY legislators demand 'immediate suspension' of city university ...,Growing economy leaves room for higher hike to minimum wage ...,1,0.5131407112977361,0.002894728424539713,0.2580177198611379
New Zealand economy grew more than forecast in third quarter,Local Microsoft data centres get ready to tap 'Digital India ...,0,0.002894728424539713,0.51330036052772,0.25809754447612987
Microsoft has officially halted production of the Xbox 360,Microsoft claims Chrome is bad for your laptop's battery,0,0.002894728424539713,0.5139144914519429,0.2584046099382413
Microsoft CEO Satya Nadella to co-chair 2016 World Economic Forum meet,Australia's most authoritative business survey shows signs of a ...,0,0.002894728424539713,0.5142099940843342,0.258552361254437
Slowdown in emerging economies is biggest risk to Japan's inflation ...,Experts: Austin's economy won't falter in 2016,0,0.002894728424539713,0.5142314948692605,0.2585631116469001
Courthouse future dependant on economy,Canada runs near-record trade deficit as economy keeps spluttering ...,0,0.002894728424539713,0.5143543210541051,0.2586245247393224
"Microsoft (MSFT) Stock Higher, Vote of Confidence From Morgan ...",President Obama's Bizarro-World victory tour,0,0.002894728424539713,0.5145546768112913,0.2587247026179155
Obama says will ensure freedom of navigation in South China Sea,"Obama, Trudeau show like-minded values in White House visit",1,0.5151043053807353,0.002894728424539713,0.2589995169026375
Barack Obama praises the Queen in a message to mark Her ...,"Is negativity from Trump, Sanders hurting the economy?",1,0.5153284569654981,0.002894728424539713,0.25911159269501893
"As Economy Tightens, Emirati Banks Ease Loan Repayments",Microsoft Earnings: What to Watch,0,0.002894728424539713,0.5155311077653347,0.25921291809493724
Russia's Economy Slowdown in 2016 Not Predetermined - Deputy ...,India needs $1.5 trillion for infrastructure: Arun Jaitley,0,0.002894728424539713,0.515632433165253,0.25926358079489636
Apple and Microsoft are fighting a secret war for the future of ...,Microsoft Stresses New Types Of User Interface At Conference,1,0.515632433165253,0.002894728424539713,0.25926358079489636
New Pardon Chief In Obama Justice Department Inherits A Huge ...,Ukrainian Lawmakers Fret Over Western Aid After Minister's Exit,1,0.5157897873525865,0.002894728424539713,0.25934225788856313
This artist's work isn't about the Israeli occupation. She paints ...,Look out Palestine. Piranhas swim team is making waves.,1,0.5160354397222757,0.002894728424539713,0.25946508407340774
Something to Cheer About as Russia Economic Dive Bottoms Out,"Obama telephones Modi, committed to strong climate change pact",1,0.5163179151371043,0.002894728424539713,0.25960632178082205
UPDATE 1-Japan business mood dips as economy seen in ...,French Economy Rebounds as Oil Price Drives Consumer Spending,0,0.002894728424539713,0.5165635675067936,0.25972914796566665
India's population explosion will make or break its economy,Microsoft's OneDrive changes: Follow the money,0,0.002894728424539713,0.5168092198764825,0.25985197415051114
Obama warns US presidency is not a 'reality show',Will: Will Obama's overreach be policed?,0,0.002894728424539713,0.5168092198764825,0.25985197415051114
Ev Ehrlich: Missouri's U.S. senators uniquely positioned to upgrade ...,White House forecasts fastest economic growth in a decade,0,0.002894728424539713,0.517024897893882,0.25995981315921085
Brazil's economy sheds 130629 jobs in November,OpenSkies' 767 arrival poses premium economy #PaxEx questions,0,0.002894728424539713,0.5172275486937185,0.2600611385591291
Microsoft Opens Business App Store to Third-Party Software Bulk Sales,"ECB set to loosen policy to lift sagging economy, inflation",1,0.5172490494786448,0.002894728424539713,0.2600718889515923
Obama Gets Personal With Criticism of Cruz's Policing Proposal,Obama Honors Paris Attack Victims,0,0.002894728424539713,0.517270550263571,0.2600826393440554
"Trump eyes Indiana win, Obama delivers jokes","Obama, Xi Tout Close US-China Climate Coordination",1,0.517449405235831,0.002894728424539713,0.2601720668301854
Obama Defends His Nuclear Record on Eve of Hiroshima Visit,President Obama compares anti-Muslim rhetoric to historic ...,0,0.002894728424539713,0.517449405235831,0.2601720668301854
"Obama to make historic trip to Cuba in coming weeks, official says",Google Taps Former High-Ranking Obama Official As Policy Chief,0,0.002894728424539713,0.517494701848334,0.2601947151364369
UPDATE 2-Saudi Arabia says will diversify oil economy to slow ...,"Microsoft Removes Bloatware From Windows 10, Apple Hates ...",0,0.002894728424539713,0.5176175280331785,0.26025612822885913
Here's how Hololens could transform car buying,China to set up unit to co-ordinate economic and financial policy,0,0.002894728424539713,0.5180573576353407,0.2604760430299402
Wiggins conquers world 'like Obama' as Britain tops medals,Steve Bell on George Osborne's economic warning  cartoon,0,0.002894728424539713,0.5181563879926087,0.2605255582085742
China Market Woes Reflect Pessimism Over Economy,Obama creates new federal task force to accelerate cancer research,1,0.5181563879926087,0.002894728424539713,0.2605255582085742
"Despite rising economy, Pakistan still hampered by image problem",It is not just Bihar; the sluggish economy must be addressed,1,0.5181563879926087,0.002894728424539713,0.2605255582085742
The reasons behind Microsoft's drive for open source,Winston Porter: Obama should reverse himself again on offshore oil,1,0.518158683035259,0.002894728424539713,0.2605267057298994
Palestine question core of Mideast conflict - Sheikh Thamer,Finding financial health in the gig economy,0,0.002894728424539713,0.5182231853900379,0.2605589569072888
Report: Floridians spend more in 2014 as economy improves,Iran's Supreme Leader Says Sanctions Still Affecting Country's ...,0,0.002894728424539713,0.5184258361898745,0.2606602823072071
Obama's Drone Policy Gets an 'F',Podium Now Available on Microsoft Azure Marketplace,1,0.518583190377208,0.002894728424539713,0.2607389594008739
"Amid Windows Phone's Failure, Microsoft Finds Comfort in Android","Obama phones Putin, but doesn't bring up jets buzzing US ship",0,0.002894728424539713,0.5187060165620526,0.2608003724932962
Cyprus economy turning the page,John Bolton: Brussels Shows Failure Of Obama and Europe's 'Quasi ...,0,0.002894728424539713,0.5189301681468154,0.26091244828567756
The World This Week: Global Economy in Trouble as Markets Tumble,"Palestine real estate market report, December 2015",1,0.5194582959313333,0.002894728424539713,0.2611765121779365
Barack Obama Net Worth: 5 Fast Facts You Need to Know,North Korean Official Who Survived Purge Now Leads Kim's ...,0,0.002894728424539713,0.5194797967162595,0.26118726257039965
Obama: No 'specific and credible' holiday threat,Cullerton says he invited Obama to speak at Illinois Capitol,1,0.5197039483010223,0.002894728424539713,0.261299338362781
"Texas Republicans Ask Obama, Congress for Zika Help",Microsoft extends Xbox One bundle deals through Christmas,0,0.002894728424539713,0.5197039483010223,0.261299338362781
An overpopulated economy like India has no other alternative than ...,Retno Marsudi assures Indonesian mission in Palestine accomplished,1,0.519716975518585,0.002894728424539713,0.26130585197156236
"PN leader (from Vancouver) focuses on the economy, not on CHOGM",Microsoft is giving up on its Chinese web portal,0,0.002894728424539713,0.5199994509334136,0.2614470896789767
"EP this week: circular economy, migration, terrorism",Microsoft Rolling Out New Office 365 Reporting Portal,0,0.002894728424539713,0.5201222771182582,0.261508502771399
Study: Mass. Independent Agents Have Over $1B Financial Impact ...,American Samoa economy flat,1,0.5201222771182582,0.002894728424539713,0.261508502771399
Israel-Palestine Conflict Slipping Into One-State Reality: UN Offical,FBI Surveillance Planes Flew Over Seattle and Microsoft's Redmond ...,0,0.002894728424539713,0.5208937622298148,0.26189424532717726
Obama says will 'take time' for Iran to rejoin global economy,Obama On Kalamazoo: 'We Need To Do More' To Fight Gun Violence,0,0.002894728424539713,0.5210511164171483,0.261972922420844
Fractured electorate hampers efforts to mend 'slow puncture' economy,Poland Awaits Moody's Review as Numbers Show Economy Shrank,1,0.5211977384295695,0.002894728424539713,0.26204623342705463
Greek economy: how do we find our Ithaca? Konstantinos Moutsianas,Record year: Cost of Obama regulations surpasses $100 billion for ...,0,0.002894728424539713,0.5214433907992587,0.26216905961189924
Microsoft sues Comcast subscriber for pirating copies of Windows 7 ...,"DataWind beats Microsoft, Apple to lead Indian tablet market",1,0.5216805696015844,0.002894728424539713,0.26228764901306206
How to Download Windows 10 TH2 (November Update) ISOs from ...,Palestinian student leaders facing jail for opposing occupation,0,0.002894728424539713,0.5218248965713551,0.26235981249794743
ALBERT EDWARDS: The global economy is like the Titanic and it is ...,Republic's economy expanding three times faster than North's,0,0.002894728424539713,0.5219630450164129,0.2624288867204763
High interest rates make economy sluggish: Jaitley pitches for RBI ...,Microsoft Dynamics ERP and CRM in 2015: Top Stories and ...,0,0.002894728424539713,0.5219630450164129,0.2624288867204763
Microsoft Surface: Surface with a smile,A year in a word: Gig economy,0,0.002894728424539713,0.5221073719861837,0.26250105020536174
Obama presents $4.1 trillion FY 2017 budget to Congress,Israeli report: Palestinian mufti openly incites at the Al-Aqsa Mosque,1,0.522598676725562,0.002894728424539713,0.2627467025750509
Economic growth in Russia expected in 2017 - VTB CEO,Microsoft reminds us about new Microsoft Store rewards program ...,0,0.002894728424539713,0.522598676725562,0.2627467025750509
"Obama, Modi test their 'special wavelength' in White House meeting","Why Amazon, Microsoft, Xerox And Amgen Are Moving After-Hours",1,0.5227345301279694,0.002894728424539713,0.2628146292762546
The FCF 5: Does Tech Giant Microsoft Pass My Free Cash Flow Tests?,Microsoft offers emotion recognition AI API to developers for free,0,0.002894728424539713,0.523017005542798,0.26295586698366885
Palestine boys basketball to play tiebreaker Friday,Michelle Obama's 24 minute speech in Qatar cost $700000,0,0.002894728424539713,0.5230815078975769,0.2629881181610583
US economy seen growing 0.7% in first quarter: Atlanta Federal ...,Cisco adds support for VMware and Microsoft to ACI,0,0.002894728424539713,0.5231398317276424,0.2630172800760911
Steve Ballmer Airs Complaints At Microsoft's Shareholder Meeting,"Dedupe, dedupe, dedupe dedupe dedupe... Who snuck in to attack ...",0,0.002894728424539713,0.5231613325125687,0.2630280304685542
Scottish economy barely growing,Tmax to curb Microsoft's monopoly on OS market,1,0.5232841586974134,0.002894728424539713,0.2630894435609766
Obama Reveals 'One Of The Few Regrets' Of His Presidency,"Obama, Clinton making first joint campaign appearance",1,0.523945844841688,0.002894728424539713,0.2634202866331139
"China Early Economy Indicators Show Little Cheer, Little Change","Chinese economy shows signs of recovery, say experts",1,0.5239481398843383,0.002894728424539713,0.263421434154439
Microsoft Buys Xamarin To Help Developers Create Cross-Platform Apps,Good reception: Palestinian 3G and the economic peace plan,1,0.5248577734409525,0.002894728424539713,0.26387625093274614
Do You Think Palestine Has the Right to Exist?,Election 2016: So few options left to stimulate the economy,0,0.002894728424539713,0.5248577734409525,0.26387625093274614
"Microsoft Build 2016: The latest Windows 10, HoloLens, and Xbox ...",Zero Waste Scotland and Glasgow team up for circular economy goals,1,0.5249007750108051,0.002894728424539713,0.26389775171767244
Palestinians pop up in Panama Papers,Obama calls for change and freedom in Cuba,1,0.5249222757957315,0.002894728424539713,0.2639085021101356
Eurozone Set for Better Economic Growth _ China Permitting,Microsoft Has Released Windows 10 Build 14267 Sporting New ...,0,0.002894728424539713,0.5254934051501018,0.26419406678732077
Bradford MP quizzes Prime Minister over Palestine,Fidel Castro makes rare public appearance after Obama visit,0,0.002894728424539713,0.5258534101372719,0.26437406928090584
Palestinian architect 'instagrabs' Palestine's occupied landscape,Pro-Palestinian protesters: Israel is 'killing babies',0,0.002894728424539713,0.5261335905094501,0.2645141594669949
Microsoft Officially Rolls Out Lumia 650 In US And Canada,Microsoft Pulls Its November Windows 10 Update,0,0.002894728424539713,0.5263017133067978,0.26459822086566875
Japan's economy shrinks less than first thought,Chinese banks see slight profit rises as economy slows,1,0.526987195278649,0.002894728424539713,0.2649409618515944
Microsoft Opens Up,Industrial output data point to economy's resilience -- DoF,1,0.5270885206785673,0.002894728424539713,0.2649916245515535
US Dollar Rises Amid Mixed Economic Data,Syrian army's blow to Islamic State presents a paradox for Obama,0,0.002894728424539713,0.5273902018356718,0.26514246513010575
"BOJ retains assessment on seven regional economies, upgrades ...",Obama: San Bernardino terror victims' families 'could not have been ...,0,0.002894728424539713,0.5276143534204346,0.2652545409224872
Upturn pivots on fickle world outlook,Youth Employment in Middle East and Africa Receives a Boost as ...,0,0.002894728424539713,0.5277525018654923,0.265323615145016
Microsoft Revamps Enterprise Software Licensing,Vacant Chicago-Area Building Could Hold Obama Library Items,1,0.5278753280503369,0.002894728424539713,0.2653850282374383
Microsoft Is the Best Dividend Stock on the Fortune 500,"Most Smart Cities Aim for Richer Economy, Environment, Heritage",1,0.5278753280503369,0.002894728424539713,0.2653850282374383
Why Hong Kong's 'local economy' debate is flawed,Obama hopes for 'sensible' health debate '...,0,0.002894728424539713,0.5280971845924494,0.26549595650849456
"Canada Q1 economic growth misses mark, annualized 2.4%",American Democracy at Its Worst,0,0.002894728424539713,0.5281639819898787,0.2655293552072092
Russia Interested in Resuming Israeli-Palestinian Peace Dialogue,Impeachment sends Brazil's economy into storm winds,1,0.5283881335746414,0.002894728424539713,0.2656414309995906
Local gyms offer resolution advice,A chief scientist at Microsoft says we're less than five years away ...,0,0.002894728424539713,0.5283881335746414,0.2656414309995906
Build the State's Economy? Let Data Drive Decisions,Skype for Business will give businesses Surface Hub-like collaboration on a budget,0,0.002894728424539713,0.5286836362070327,0.26578918231578624
David Brock: Trump Used 'Schlonged' To Portray Obama As A 'Black ...,Musokotwane challenges govt over economy,1,0.5290951163314191,0.002894728424539713,0.26599492237797945
Factory slumps in US and China heighten global economy fears,Vietnam economy grows at highest rate in five years,0,0.002894728424539713,0.5296362713334996,0.26626549987901965
"UK economy grew at 0.4%, ONS confirms",Microsoft Eyes a Bigger Share of the Software Space,1,0.5296362713334996,0.002894728424539713,0.26626549987901965
Fixing Microsoft Band,Microsoft kicks off campaign touting battery savings of Windows 10's Edge browser,0,0.002894728424539713,0.5297375967334178,0.2663161625789788
Microsoft to Release Surface Book Sleep Bug Fix in Early 2016,Non-binary student in England tells Obama she literally has no rights,0,0.002894728424539713,0.5305090818449743,0.266701905134757
CEFC looks to pump-prime Australia's flagging renewable energy ...,"No end in sight for energy pain at Wells Fargo, Bank of America",1,0.530647230290032,0.002894728424539713,0.2667709793572859
Weekly Recap: Obama reflects on the auto bailout's legacy,Obama to announce new Los Angeles-based manufacturing hub,1,0.5309143834446474,0.002894728424539713,0.26690455593459356
Obama urges respect amid furor over Trump stand on Muslims,Obama to Give Sunday Night Oval Office Address in Wake of ...,0,0.002894728424539713,0.5309358842295737,0.26691530632705673
President: Indian economy a haven of stability,President Obama Will Stay in Washington DC After Second Term,1,0.5312828619991811,0.002894728424539713,0.2670887952118604
Video: A Gloomy New Year For Russian Economy,Xiaomi acquires patents from Microsoft ahead of plans to enter U.S. market,0,0.002894728424539713,0.5312828619991811,0.2670887952118604
Obama addresses the missing Churchill bust,Shock Report on Jobs Signals Obama Economy Is on Brink of ...,0,0.002894728424539713,0.5314187154015885,0.2671567219130641
